username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Suzanne Du Charme,1613709229549821954,"New York, USA",2023-03-04 19:42:32,@AmadorBatten I read it several times in disbelief. He's no friend to the LGBTQ community. This is pure sanctimony.,0,Twitter for Android,
shell sheddy,720634976,new york city,2023-03-04 19:38:06,"@HenryJa18880020 @donnedia Gay sex? You don't even know what you're talking sbout, Henry; 
#LGBTQ studies are about… https://t.co/dmjfYbXlJB",0,Twitter for Android,
Lucy Van Pelt,256102125,New York City,2023-03-04 19:34:43,@RightWingWatch So here’s the playbook: drag queens= predators; outlaw drag; trans = predators; outlaw care and rig… https://t.co/Wgyiv53TJd,0,Twitter for iPhone,
TAG24 NEWS,1354147301137248257,New York City,2023-03-04 19:30:03,"Podcaster #MichaelKnowles told the #CPAC2024 crowd that ""transgenderism must be eradicated.""
 https://t.co/1hh6PrQQYK",0,TAG24-NEWS,
DIMEJI,4171949991,"Manhattan, NY",2023-03-04 19:27:54,Please point me to the part of Yoruba culture that condemns LGBTQ people real quick. You people are dense 🤡🤡 https://t.co/9ZBinQozwK,0,Twitter for iPhone,
Michael Paulauski,224329419,"Hoboken, NJ",2023-03-04 19:06:25,"@JoanaPerec @DrewSav ""reviewing"" buddy, the state government handed down a book ban mandate based on LGBTQ+ content… https://t.co/9nUML653qZ",0,Twitter Web App,
Maria 🌎🕊🌱,1597281309772156928,"New York, USA",2023-03-04 19:05:24,"LGBTQ-Activist Dem Mayor, Who Was 'Mentored' by Buttigieg, Arrested for Vile Charge sickening. I hope he rots in pr… https://t.co/yOtsAbE0nQ",0,Twitter for iPhone,
NBC News,14173315,"New York, NY",2023-03-04 19:01:07,"There’s plenty of LGBTQ-inclusive content to see this month, including the 95th Academy Awards ceremony on March 12… https://t.co/ttUjw5ZLAV",12,SocialFlow,
Red,1599965545692123136,NYC📍,2023-03-04 19:00:40,@AlexandraBough3 @EricTrump @DonaldJTrumpJr If bears classmate did a presentation on the history of LGBTQ+ rights y… https://t.co/k5WmEug9UM,0,Twitter for iPhone,
Pray to Onkel Pesci 👙心🌈🐸,1088417714388041728,"Bronx, NY",2023-03-04 19:00:16,@MrEagleEye2U @Jersey_Gulls There are exceptions to everything. The lions share of the psychological issues suffere… https://t.co/ng2pzA2nog,0,Twitter for iPhone,
Bookstr,76685566,"New York, NY",2023-03-04 19:00:02,March is Women's History Month and we here at Bookstr are celebrating wonderful LGBTQ+ women authors and their book… https://t.co/hxhnwITCsh,0,Sprout Social,
Kirsh,1280028935372394496,"New York, NY",2023-03-04 18:56:45,@LayahHeilpern How fragile do you have to be that the lgbtq flag annoys you?,0,Twitter for iPhone,
Erica Drayton,18593438,New York,2023-03-04 18:56:04,Beyond the Wizard  https://t.co/77MqKJSzf5 #livestream #creatortube #lgbtq #blackfemaleauthor https://t.co/UFT4a09PzZ,0,Zapier.com,
Independent US,2976653309,"New York, NY",2023-03-04 18:41:46,Florida Republicans propose ‘fascist’ bill to remove trans kids from parents’ custody https://t.co/5Tfcjx2ZVZ,0,Echobox,
Andy Campbell,472987747,"New York, NY",2023-03-04 18:37:15,"Conservative culture war playbook:
- Demonize a small group with conspiratorial disinfo until they’re seen as a thr… https://t.co/OmKWYNwHOU",6,Twitter for iPhone,
ProPublica,14606079,"New York, NY",2023-03-04 18:29:03,An @adndotcom @ProPublica investigation found the decision to remove this protection was requested by a conservativ… https://t.co/l95p2pym4S,25,SocialFlow,
NBC News,14173315,"New York, NY",2023-03-04 18:22:06,"LGBTQ young people are striking colleges in states where anti-LGBTQ legislation is being pushed.

Advocates worry t… https://t.co/pP9mv48d5f",61,SocialFlow,
Steve Esposito 🔜 PAX East?,278727897,"New York, NY",2023-03-04 18:19:58,What is crazy is how my life has never been negatively impacted by anyone in the LGBTQ+ community. Yet there are pe… https://t.co/dJhjqmPWOJ,0,Twitter for iPhone,
Andy Campbell,472987747,"New York, NY",2023-03-04 18:19:53,Here’s the end goal — and it includes drag and all LGBTQ rights https://t.co/l1yULxhZ7Y,23,Twitter for iPhone,
The only ‘Jack’ I care about went up a bean stalk!,16536421,Jamaica,2023-03-04 17:59:07,"@brucewilson @letsgomathias Starts at group 1, and then expands. 

I kinda feel like they tried with blacks, tried… https://t.co/iy7HYV9Poy",3,Twitter for Android,
Danielle 💛🤍💜🖤,968918140993327105,New York,2023-03-04 17:50:23,@arodsEVILlilP @davidmweissman @mtgreenee Nah. We’re just going to be the ones who take care of your LGBTQ+ kids wh… https://t.co/pRzwF4F8SI,0,Twitter Web App,
Out Magazine,21713274,"New York, NY",2023-03-04 17:45:29,"Some of the best and brightest stars of #LGBTQ+ Hollywood were out, proud, and representing the community at this y… https://t.co/IfOUKp7sLb",6,RebelMouse Application,
El_bandi 🧢,3410474103,NYC ,2023-03-04 17:37:23,"@zappodave @JonathanTurley Books of pedophilia  and pervertism , no thank u , LGBTQ shit should be banned everywhere",0,Twitter for iPhone,
judy gitlin,462534375,new york,2023-03-04 17:35:16,Alaska Says It’s Now Legal “in Some Instances” to Discriminate Against LGBTQ Individuals https://t.co/6EsDIckQCi,0,Twitter Web App,
The Queer Review🏳️‍⚧️🏳️‍🌈,4883071551,"New York, NY",2023-03-04 17:29:38,"“It’s a queer coming of age story, full of menace &amp; dark academia vibes, that’s packed with love triangles, spicy s… https://t.co/kqiARdY4Cf",2,Twitter for iPhone,
Arcus Foundation LGBTQ Social Justice,427461095,"New York, NY",2023-03-04 17:25:08,"""How does fear translate into anger and advocacy?""

The 2023 #CreatingChange State of the Movement plenary focused… https://t.co/12C1YW9K3L",0,Hootsuite Inc.,
CJS,3030984291,"New York, NY",2023-03-04 17:24:02,Michigan Senate passes historic bill to protect LGBTQ rights https://t.co/atHYA4NEg6 via @freep,0,Twitter for iPhone,
Sha Sha,794099360,"Brooklyn, NY",2023-03-04 17:19:25,"Idk how it’s done- but we need a coalition of all the people the GOP are going after- minorities, youth, women, lgb… https://t.co/bv8NxwN66P",4,Twitter for iPhone,
Artist Jane Cohen-Rubin,1413496482636894210,"New York, NY",2023-03-04 17:16:23,I am a #Straight_Feminist who has always publicly supported #marriagerights and equal rights for the #LGBTQ communi… https://t.co/nHqftaqXxA,0,Twitter for iPhone,
Artist Jane Cohen-Rubin,1413496482636894210,"New York, NY",2023-03-04 17:15:41,I am a #Straight_Feminist who has always publicly supported #marriagerights and equal rights for the #LGBTQ communi… https://t.co/3KvFAVmJUa,0,Twitter for iPhone,
Devon Heinen,80483638,New York City,2023-03-04 17:07:56,#FarRight extremists continue their bigoted attacks on the LGBTQ+ community https://t.co/fzCBIADMKh,0,Twitter Web App,
Pauline Park,40717489,New York,2023-03-04 16:59:44,"""Julio Ramirez, 25 &amp; John Umberger, 33, were drugged &amp; robbed while leaving #gaybars last year"": #LGBTQ people need… https://t.co/wpqDZ6PCFu",0,Twitter Web App,
Tracey Porpora,701184211,NYC,2023-03-04 16:58:25,Pain of LGBTQ+ exclusion casts cloud over Staten Island St. Patrick’s Parade https://t.co/e1Ij7bV2xa,0,Twitter Web App,
Maurice W,806909972252606464,"New York, USA",2023-03-04 16:54:44,"@Beaurive Anti Black, Anti Indigenous, anti Latino, anti Asian, anti Jew,  anti LGBTQ, anti Women’s rights….it all… https://t.co/REfT5L1HcK",0,Twitter for iPhone,
Oliya Scootercaster 🛴,969221141347913734,"New York City, NY ",2023-03-04 16:53:02,"""George Santos, you are a piece of sh*t"" - a Drag Performer MARTI. G. CUMMINGS, said outside of newly installed ""Ge… https://t.co/vxLpP0jiYD",20,Twitter for Android,
Lori Perkins,102745456,New York City,2023-03-04 16:48:14,Alaska Says It’s Now Legal “in Some Instances” to Discriminate Against LGBTQ Individuals https://t.co/1ea2p4IOIM,0,Twitter Web App,
Benjamin Ryan,1666939494,New York City,2023-03-04 16:38:45,Alaska Drops Policy Banning Discrimination Against LGBTQ Individuals — ProPublica https://t.co/Igm52AGHbi,0,Twitter for iPhone,
Thomas Guido,815964917576691713,"New York, USA",2023-03-04 16:35:25,"Somebody needs to put some constraints on Ron Peri and his deep-seated and shockingly unintelligent bigotry. 

https://t.co/IBuxQPQbee",0,Twitter Web App,
Sophia Farion (she/her),1404806328376336392,"New York City, New York",2023-03-04 16:31:22,"Come chat about #LGBTQIA🌈, #YPS✌️ and #WPS🚺peace &amp; security! Excited to help create this space with @gnwp_gnwp ,… https://t.co/fGJZ25RqM1",5,Twitter Web App,
☮🌹Sista Susan🌹☮Pro-choice,96838049,"Big Apple, NY",2023-03-04 16:24:51,"@RonDeSantisFL Unless you're LGBTQ, PoC, the press, a legal (democrat) voter, woman, girl, a blogger, free thinkers… https://t.co/VwECrKgOva",0,Twitter for Android,
The Luna Show,232375375,New York City,2023-03-04 16:20:33,Everything That Happened in Anti-Trans Legislation This Week: Feb 25-March 3 https://t.co/R04G6I9CD3,0,Twitter for Android,
Charles Ornstein,22278303,"New York, NY",2023-03-04 16:19:29,The chairperson of the Alaska State Commission for Human Rights has in the past year posted tweets questioning the… https://t.co/rZu74xQEx2,25,Twitter for iPhone,
NYC EMS Watch,143132365,NYC,2023-03-04 16:18:34,"Retired FDNY firefighter Larry Cummings, the head of the Staten Island Parade Committee, says no way, to anyone who… https://t.co/YDqf4vNOQe",2,Twitter for Android,
Charles Ornstein,22278303,"New York, NY",2023-03-04 16:15:49,Alaska banned discrimination against LGBTQ individuals. Then officials quietly reversed course. The details from ⁦… https://t.co/1dBLLrNGEr,44,Twitter for iPhone,
𝘉𝘭𝘶𝘦 - 𝘖𝘹𝘧𝘰𝘳𝘥 𝘊𝘰𝘮𝘮𝘢 𝘚𝘶𝘵𝘳𝘢,1301563488788254720,"New York, USA",2023-03-04 16:11:10,"@levy_charlene It's disgusting. The way to be better is to be better, not tear someone else down. But then, that's… https://t.co/UIWZnhHtFq",0,Twitter for Android,
jespanol,66360919,NYC ,2023-03-04 16:01:19,Republicans actually believe that by banning Books &amp; Trans Shows or any reference to LGBTQ that they somehow will d… https://t.co/mNcHyVG5Zi,1,Twitter for iPad,
Mahesh K,336196788,Brooklyn via Toronto,2023-03-04 16:00:27,"They’d commit to lowering ticket prices, so folks from all economic backgrounds, esp in big markets, could enjoy a… https://t.co/7DOTcUHUUu",0,Twitter for iPhone,
Ethan Daniel,19205256,New York City,2023-03-04 15:58:39,"@lindyli Their Christianity has only 2 tenets:

1 - Thou shall be vehemently anti LGBTQ+
2 - Thou shall be vehement… https://t.co/zCZhYcUifg",0,Twitter for Android,
Stefan Dembowski,162487293,New York,2023-03-04 15:42:50,"In case anyone is wondering, this is bad and contrary to the Supreme Court decision. The #GOP is doing this as they… https://t.co/qgFNVyioTN",1,Twitter Web App,
Nick Perlman,26636349,New York,2023-03-04 15:36:48,And of course now this thing that is fundamentally harmless is actually weaponized to harm the LGBTQ community. Wen… https://t.co/gSlMJHwyXc,0,Twitter for iPhone,
JoeMyGod,16490790,"Manhattan, NY",2023-03-04 15:35:08,Texas Property Tax Relief Bill Excludes LGBTQ Couples - https://t.co/tmHzH4KEzX https://t.co/yB3KS0U5pM,7,JMG Auto Posting,
NYC WEED DELIVERY,112376430, NYC,2023-03-04 15:33:40,twitter don’t fuck with @reckston420 he a scammer. He would take your money . Don’t fuck with him.… https://t.co/m5QYgDs3nM,1,Twitter for iPhone,
Jerry McPherson,1463919415011991556,New York,2023-03-04 15:33:24,@GNQ__ @mattxiv Trans people are not damaging to the LGBTQ movement. Bigots like you are.,0,Twitter for iPad,
MARTINI,4823138229,NYC,2023-03-04 15:29:42,@mk_indy @antifaoperative @darafaye white evangelicals in SBC maga mega Church's &amp; one of the most hateful anti LGB… https://t.co/5tH8iHNFKQ,3,Twitter Web App,
Simplify Your Life and Share Love Widely,33343578,"New York, USA",2023-03-04 15:29:38,Students switch up college plans as states pass anti-LGBTQ laws - NBC News https://t.co/9ew8CgQaPv,0,Twitter for iPhone,
John Grochalski,814233241,Brooklyn,2023-03-04 15:20:13,"Civil rights, Trans rights , LGBTQ+ rights have further eroded under this guy but thank  the lord gas is under 2 bu… https://t.co/It1jW7cJVt",0,Twitter for iPhone,
NYC WEED DELIVERY,112376430, NYC,2023-03-04 15:19:43,twitter don’t fuck with @reckston420 he a scammer. He would take your money . Don’t fuck with him.… https://t.co/dHn6b6cHJT,1,Twitter for iPhone,
Charles Ornstein,22278303,"New York, NY",2023-03-04 15:15:08,Live on ⁦@adndotcom⁩: Alaska says it’s now legal ‘in some instances’ to discriminate against LGBTQ individuals https://t.co/xHEewqFGZ9,38,Twitter for iPhone,
Charles Ornstein,22278303,"New York, NY",2023-03-04 15:03:06,"On the advice of the state’s attorney general, Alaska’s civil rights agency quietly deleted language promising equa… https://t.co/UrXBIhi9qD",83,Twitter for iPhone,
ProPublica,14606079,"New York, NY",2023-03-04 15:02:59,"New: On the advice of the state’s attorney general, Alaska’s civil rights agency quietly deleted language promising… https://t.co/Z8ka1HVeuU",200,SocialFlow,
Charles Ornstein,22278303,"New York, NY",2023-03-04 15:01:34,NEW: Alaska Says It’s Now Legal “in Some Instances” to Discriminate Against LGBTQ Individuals… https://t.co/SSJcl3tQgw,35,Twitter for iPhone,
James,44287777,New York City,2023-03-04 14:56:58,@patriottakes Matt Schlapp is happy to welcome friends of Nick Fuentes who support his endeavors: Trump &amp; Marge Gre… https://t.co/yWhEpZScXk,0,Twitter for iPhone,
Jesse Guy-Herman,176524916,New York City,2023-03-04 14:56:16,"This is a great thread on how recently LGBTQ+ civil rights were won, and by consequence how tenuous they are if we… https://t.co/TpxOgVQMF0",0,Twitter for iPhone,
TGearhardt,824450140131975168,"New York, NY",2023-03-04 14:39:02,@CanalStBlues Would love to support the group? Do you guys sell any shirts or merch? Might be a good idea to have a… https://t.co/8mDchnGgwT,0,Twitter for iPhone,
Amanda Elliot,55325262,"New York City, NY",2023-03-04 14:36:21,DeSantis appointee to new Disney oversight board suggested tap water could turn people gay | CNN Politics https://t.co/zH1UcR5Ymm,0,Twitter for iPhone,
Juan C. Rodriguez,380927050,"Bronx, NY",2023-03-04 14:20:54,@Richmond_Lee I work at a school. It’s still around just not as much. The kids are more sensitive to all this stuff… https://t.co/DCtW0mG39c,0,Twitter for iPad,
Scott Knight🇺🇸,1594147046499520512,"New York, USA",2023-03-04 13:45:32,"@emeriticus Team trump ?
I dont know what you are talking about, bernie bro
The most anti lgbtq is Maga world",0,Twitter for iPad,
SmurfetteMom,1428029652677898241,"New York, USA",2023-03-04 13:39:31,@aizen_brax Look in the mirror. Who is denigrating women to death for religion. Who is persecuting lgbtq? Who is ba… https://t.co/bWcZUZtpPS,0,Twitter for iPhone,
Jinxster13 🦄💜📸🇺🇦,45264268,"New York, USA",2023-03-04 13:23:16,@SueMill06952613 @LakotaMan1 Not all outside of the LGBTQ+ community are hateful. No one is said this ever. Your us… https://t.co/RrCM73Fvtb,0,Twitter for iPhone,
The New Republic,82689705,"New York, NY",2023-03-04 13:23:13,"There is real material danger when public figures circulate anti-LGBTQ rhetoric, not least because it leads to chan… https://t.co/PND6SLqf9n",1,Echobox,
Bobby J. Nicholas III,256230574,"Brooklyn, NY",2023-03-04 13:21:30,"@Jim16552095 @ScottAdamsSays By ""values and freedoms"" do you mean like banning books in school that mention LGBTQ?… https://t.co/nGKLJM8bmN",1,Twitter Web App,
RayZak,742153649447653377,"Upper East Side, Manhattan",2023-03-04 13:19:00,@NPR LGBTQ = Let’s Get Biden To Quit,0,Twitter for iPhone,
SydneyRose,25896925,New York,2023-03-04 13:16:56,Check out this article: https://t.co/Uh38A55rmo,0,Twitter Web App,
Garth Gader is $8 richer,1430152727280164865,"New York, USA",2023-03-04 13:16:44,"@kylegriffin1 Reminder: North Carolina filed two anti-LGBTQ bills so far this session:

Senate Bill 49 requires tea… https://t.co/JM0muGuyh2",0,TweetDeck,
Kate Walter 🏳️‍🌈,1979650400,Manhattan,2023-03-04 12:35:00,@Jim_Jordan The Republicans have targeted women and the LGBTQ community and banned books but apparently that does not concern Republicans.,0,Twitter for iPhone,
Robin 🌸💜🇺🇸,53284317,"New York, USA",2023-03-04 12:34:44,@EdKrassen She’s loves to fear monger and create lies I have  no idea what she’s talking about that the democrats a… https://t.co/eQZb8mdiar,0,Twitter for iPhone,
TheCityDweller 🇺🇸🇩🇪 @toor@citydweller.social,1510604997762985984,"Queens, NY",2023-03-04 12:14:12,The most depressing thing is that in my former home country #Germany around 30% would vote for a new party preferri… https://t.co/c2mqfBQS1w,0,Twitter for Android,
Glengarry Glenn Greenwald,824797761610641409,"Astoria, Queens",2023-03-04 11:59:54,@offgridPorter @ChudsOfTikTok You don’t give a shit about the lgbtq community.,0,Twitter for iPhone,
Collin T.,1259091235563810822,"Manhattan, NY",2023-03-04 11:50:43,"@GovBillLee Oh, freedom... coming from the guy who just signed a bill criminalizing the LGBTQ community.",0,Twitter for iPhone,
Felicia Standel,19347429,New York,2023-03-04 11:03:35,"@EdKrassen Dang. We Dems have a blood lust for Republican children. We want to take guns away, stop abortions, and… https://t.co/6wmsojrFVZ",0,Twitter for iPhone,
Jennifer Moore,1239837196796022784,"Brooklyn, NY",2023-03-04 10:58:24,@ReedDunlea Thinking drag queens don’t belong around kids isn’t “anti” LGBTQ,0,Twitter for iPhone,
Covid Shot and a Beer 💉🍺,3305406949,"New York, USA",2023-03-04 10:41:49,"Next stop for the GOP: banning birth control pills, and here's their justification for doing so: https://t.co/bhAcXYTkdx",0,Twitter Web App,
Albee Fine Jr,1274458818861305857,"New York, New York",2023-03-04 09:00:07,I freaking LOVE you Demi! Take all the time you need to find your true self. I don't care what the haters say. You… https://t.co/Ho5RchjWCR,0,Twitter Web App,
